iter	RMSE
574	3479.07474
575	3477.926867
576	3471.412335
577	3469.431822
578	3464.826476
579	3464.132782
580	3460.777861
581	3459.741493
582	3458.023835
583	3456.268832
584	3453.042412
585	3450.427536
586	3447.581527
587	3446.701284
588	3446.225835
589	3443.02638
590	3440.072412
591	3437.092695
592	3431.911029
593	3428.157035
594	3426.221042
595	3420.839699
596	3419.1218
597	3417.408124
598	3416.161075
599	3410.055861
600	3408.815821
601	3405.289135
602	3402.936146
603	3402.251632
604	3400.449141
605	3399.808717
606	3397.101551
607	3396.613457
608	3392.811741
609	3388.092045
610	3385.720923
611	3382.518638
612	3379.462289
613	3375.913184
614	3375.305725
615	3373.189453
616	3371.176155
617	3367.564736
618	3364.693166
619	3356.690686
620	3352.141482
621	3350.267695
622	3345.837437
623	3343.866538
624	3340.649199
625	3338.004123
626	3334.00632
627	3332.762584
628	3327.689919
629	3326.756827
630	3325.975833
631	3324.381792
632	3322.659575
633	3322.14366
634	3321.413121
635	3319.007237
636	3317.373849
637	3311.680074
638	3311.163499
639	3309.916665
640	3306.426615
641	3302.671531
642	3300.85758
643	3298.76626
644	3295.013119
645	3290.135079
646	3287.998873
647	3286.136699
648	3281.295117
649	3277.862092
650	3276.360175
651	3275.960328
652	3270.97604
653	3265.332366
654	3264.923668
655	3261.763037
656	3260.182341
657	3256.062211
658	3252.853953
659	3250.545306
660	3247.345481
661	3245.541711
662	3243.703879
663	3241.279981
664	3236.933483
665	3233.523459
666	3230.577036
667	3226.466929
668	3222.730107
669	3220.137921
670	3216.220005
671	3212.369775
672	3209.236993
673	3208.384167
674	3207.256982
675	3202.59865
676	3199.956937
677	3198.683332
678	3195.15654
679	3193.551724
680	3191.717462
681	3189.875705
682	3186.6021
683	3183.579974
684	3178.845629
685	3176.473942
686	3175.52474
687	3172.319595
688	3170.156598
689	3164.452773
690	3160.97873
691	3160.496844
692	3158.064002
693	3156.673607
694	3153.992217
695	3152.308898
696	3150.450159
697	3147.050099
698	3145.530269
699	3144.534699
700	3140.274956
701	3136.197006
702	3132.111932
703	3131.36174
704	3128.999857
705	3128.153985
706	3125.002712
707	3122.777235
708	3119.164624
709	3116.728733
710	3116.046395
711	3114.49277
712	3113.09829
713	3108.680598
714	3105.827559
715	3102.573966
716	3099.733213
717	3098.129312
718	3093.637006
719	3091.246625
720	3088.08971
721	3085.296868
722	3082.111855
723	3079.232017
724	3076.348791
725	3072.520172
726	3069.152726
727	3066.845938
728	3064.836322
729	3063.673126
730	3062.406961
731	3061.896118
732	3061.15754
733	3058.233986
734	3056.99634
735	3056.166692
736	3053.054904
737	3048.84591
738	3046.90914
739	3046.179186
740	3045.194017
741	3044.226952
742	3043.885587
743	3039.702792
744	3038.418577
745	3036.37968
746	3035.800136
747	3030.623371
748	3029.192076
749	3028.926191
750	3026.732908
751	3024.669459
752	3022.454043
753	3019.500257
754	3016.890323
755	3014.550182
756	3013.320589
757	3011.10516
758	3008.335329
759	3006.553835
760	3005.066104
761	3003.281147
762	3002.07992
763	2999.640766
764	2997.546073
765	2994.08243
766	2989.867918
767	2988.300604
768	2984.429178
769	2983.473204
770	2982.214606
771	2980.597389
772	2977.985394
773	2977.001332
774	2972.382957
775	2967.106394
776	2961.662107
777	2958.255904
778	2954.913027
779	2953.108125
780	2949.770824
781	2945.605869
782	2943.07974
783	2941.61209
784	2940.124434
785	2938.845268
786	2934.878564
787	2930.958492
788	2928.787673
789	2927.672764
790	2925.665249
791	2923.330335
792	2920.103414
793	2919.256056
794	2917.092512
795	2912.929886
796	2912.178482
797	2909.113061
798	2908.565218
799	2907.306036
800	2906.712358
801	2904.963691
802	2901.598971
803	2899.956104
804	2898.192891
805	2896.383897
806	2894.061004
807	2893.701887
808	2891.60441
809	2889.52152
810	2886.276546
811	2884.382845
812	2882.478764
813	2882.042645
814	2880.607336
815	2877.068178
816	2876.064198
817	2873.562613
818	2871.532992
819	2871.119786
820	2868.425741
821	2865.077147
822	2861.329231
823	2858.394062
824	2855.699226
825	2855.10696
826	2852.581598
827	2849.848427
828	2848.341282
829	2846.729049
830	2844.460175
831	2843.060707
832	2841.703594
833	2840.067627
834	2836.441911
835	2834.415822
836	2830.162602
837	2826.702141
838	2824.53188
839	2823.274129
840	2822.011857
841	2820.698317
842	2817.460051
843	2816.432353
844	2815.642905
845	2812.041875
846	2810.10344
847	2808.599594
848	2807.088941
849	2805.590163
850	2802.349147
851	2800.334451
852	2796.174615
853	2795.136782
854	2791.538325
855	2788.537927
856	2786.907769
857	2785.036211
858	2782.945082
859	2782.642927
860	2781.173233
861	2780.617153
862	2777.88411
863	2775.159607
864	2773.850695
865	2772.256677
866	2770.067788
867	2768.787133
868	2766.65962
869	2764.693418
870	2763.641213
871	2763.123666
872	2762.092256
873	2761.413019
874	2759.955602
875	2758.805115
876	2757.142408
877	2756.482979
878	2754.933849
879	2753.307216
880	2752.902642
881	2750.86905
882	2750.481695
883	2748.580563
884	2747.142443
885	2745.830183
886	2744.650154
887	2741.512967
888	2736.986082
889	2736.193355
890	2734.062955
891	2732.013156
892	2731.732495
893	2730.000975
894	2728.436594
895	2726.062339
896	2723.958042
897	2722.88087
898	2720.604681
899	2718.162939
900	2717.705471
901	2716.491722
902	2714.007072
903	2712.966725
904	2711.121398
905	2710.346671
906	2706.628602
907	2705.246578
908	2702.811408
909	2699.77498
910	2696.369878
911	2694.30509
912	2692.857783
913	2689.511182
914	2688.079885
915	2686.634961
916	2683.041502
917	2681.606036
918	2680.658642
919	2679.475357
920	2677.637794
921	2674.603795
922	2671.72752
923	2668.385478
924	2664.95303
925	2664.397618
926	2662.286371
927	2660.641221
928	2657.949159
929	2656.218236
930	2654.008425
931	2652.184923
932	2649.651472
933	2648.598188
934	2645.891522
935	2643.308834
936	2641.188183
937	2637.243085
938	2636.249767
939	2634.008802
940	2632.053552
941	2630.831789
942	2628.819681
943	2628.44817
944	2627.474916
945	2625.539177
946	2624.444011
947	2620.675059
948	2617.680842
949	2615.36693
950	2614.366746
951	2612.895461
952	2611.747689
953	2610.516626
954	2608.278835
955	2604.625693
956	2604.407067
957	2603.06076
958	2599.721463
959	2598.970174
960	2598.363395
961	2595.90182
962	2594.427423
963	2594.105995
964	2593.89648
965	2592.162753
966	2590.872067
967	2589.717655
968	2587.992142
969	2584.788892
970	2583.597479
971	2580.777963
972	2579.18406
973	2577.052837
974	2574.155985
975	2571.539357
976	2569.086115
977	2567.27809
978	2565.367078
979	2563.074422
980	2561.528664
981	2559.220078
982	2556.789943
983	2555.278522
984	2553.387489
985	2552.512392
986	2551.556056
987	2551.185872
988	2548.128222
989	2547.419619
990	2545.170446
991	2543.857038
992	2542.181958
993	2540.719008
994	2540.052204
995	2536.958284
996	2535.764224
997	2534.358175
998	2533.070808
999	2532.422099
